Division,Year,Season,Rain,Tmax,Tmin,Tmean,RH,Sunshine,Cloud,Wind,TempRange
Rangpur,1963,Aus,3252.0,35.833333333333336,23.541666666666668,29.6875,79.58333333333333,67.688,4.633333333333334,0.8416666666666667,12.291666666666668
Rangpur,1963,Boro,192.0,33.03333333333333,13.211111111111112,23.12222222222222,66.44444444444444,63.202857142857134,0.7666666666666667,0.3222222222222222,19.82222222222222
Rangpur,1964,Aman,2350.0,33.013333333333335,21.293333333333333,27.153333333333332,82.0,92.98571428571428,2.953333333333333,0.5,11.720000000000002
Rangpur,1964,Aus,4181.0,35.90833333333334,23.8,29.854166666666668,81.83333333333333,67.688,4.6499999999999995,0.8250000000000001,12.108333333333338
Rangpur,1964,Boro,115.0,31.599999999999998,13.822222222222223,22.711111111111112,68.22222222222223,63.202857142857134,0.8555555555555555,0.35555555555555557,17.777777777777775
Rangpur,1965,Aman,2846.0,32.013333333333335,20.726666666666667,26.37,81.26666666666667,92.98571428571428,3.1199999999999997,0.5066666666666666,11.286666666666669
Rangpur,1965,Aus,3776.0,35.708333333333336,23.974999999999998,29.84166666666667,76.41666666666667,67.688,4.308333333333334,1.1416666666666666,11.733333333333338
Rangpur,1965,Boro,155.0,31.06666666666667,13.222222222222221,22.144444444444446,67.33333333333333,63.202857142857134,1.0333333333333334,0.4555555555555555,17.84444444444445
Rangpur,1966,Aman,1976.0,31.426666666666666,20.566666666666666,25.996666666666666,83.0,92.98571428571428,3.08,0.5,10.86
Rangpur,1966,Aus,2426.0,36.00833333333333,24.041666666666668,30.025000000000002,73.83333333333333,67.688,4.125,1.1166666666666667,11.966666666666665
Rangpur,1966,Boro,77.0,31.988888888888887,14.288888888888888,23.13888888888889,67.22222222222223,63.202857142857134,1.2222222222222223,0.5222222222222223,17.7
Rangpur,1967,Aman,2125.0,31.733333333333334,20.959999999999997,26.346666666666668,80.86666666666666,92.98571428571428,2.6333333333333333,0.5133333333333333,10.773333333333337
Rangpur,1967,Aus,2702.0,35.90833333333334,23.266666666666666,29.587500000000002,75.08333333333333,67.688,3.9250000000000003,1.0,12.641666666666673
Rangpur,1967,Boro,354.0,30.91111111111111,13.466666666666667,22.188888888888886,70.33333333333333,63.202857142857134,1.1444444444444446,0.39999999999999997,17.444444444444443
Rangpur,1968,Aman,2117.0,31.779999999999998,20.959999999999997,26.37,80.26666666666667,92.98571428571428,2.9,0.5066666666666667,10.82
Rangpur,1968,Aus,3847.0,34.74166666666667,23.883333333333336,29.3125,76.33333333333333,67.688,4.591666666666667,1.0,10.85833333333333
Rangpur,1968,Boro,76.0,30.366666666666667,13.488888888888889,21.927777777777777,69.11111111111111,63.202857142857134,1.2888888888888888,0.5333333333333334,16.87777777777778
Rangpur,1969,Aman,2509.0,32.233333333333334,20.793333333333333,26.513333333333332,80.66666666666667,92.98571428571428,2.8,0.4266666666666667,11.440000000000001
Rangpur,1969,Aus,3764.0,36.175000000000004,23.675,29.925,78.75,67.688,3.983333333333333,0.7416666666666667,12.500000000000004
Rangpur,1969,Boro,275.0,31.688888888888886,12.755555555555555,22.22222222222222,69.11111111111111,63.202857142857134,0.9222222222222223,0.4666666666666667,18.93333333333333
Rangpur,1970,Aman,1848.0,32.71333333333333,20.586666666666666,26.65,81.33333333333333,92.98571428571428,2.68,0.5399999999999999,12.126666666666665
Rangpur,1970,Aus,3406.0,36.041666666666664,23.983333333333334,30.012500000000003,77.08333333333333,67.688,4.383333333333334,0.7833333333333333,12.05833333333333
Rangpur,1970,Boro,112.0,31.011111111111113,13.711111111111112,22.36111111111111,70.44444444444444,63.202857142857134,1.3777777777777778,0.4222222222222222,17.3
Rangpur,1971,Aman,2808.0,33.026666666666664,20.706666666666667,26.866666666666667,81.33333333333333,92.98571428571428,3.1199999999999997,0.7333333333333333,12.319999999999997
Rangpur,1971,Aus,2577.0,33.53333333333333,23.925,28.729166666666668,78.33333333333333,67.688,4.691666666666666,1.3333333333333333,9.60833333333333
Rangpur,1971,Boro,71.0,31.944444444444443,13.144444444444444,22.544444444444444,69.44444444444444,63.202857142857134,1.1333333333333333,0.6555555555555556,18.799999999999997
Rangpur,1972,Aman,1708.0,34.17333333333333,20.38,27.276666666666664,82.46666666666667,92.98571428571428,2.7866666666666666,0.5066666666666666,13.793333333333333
Rangpur,1972,Aus,2595.0,36.958333333333336,21.566666666666666,29.2625,78.66666666666667,67.688,4.391666666666667,0.9583333333333334,15.39166666666667
Rangpur,1972,Boro,179.0,30.377777777777776,12.622222222222222,21.5,72.88888888888889,63.202857142857134,1.1555555555555557,0.5111111111111111,17.755555555555553
Rangpur,1973,Aman,2217.0,30.993333333333332,20.726666666666667,25.860000000000003,81.93333333333334,92.98571428571428,3.0933333333333333,0.6933333333333334,10.266666666666666
Rangpur,1973,Aus,3422.0,33.94166666666667,23.900000000000002,28.920833333333334,79.41666666666667,67.688,4.575,0.975,10.041666666666668
Rangpur,1973,Boro,98.0,29.744444444444444,13.844444444444443,21.794444444444444,73.22222222222223,63.202857142857134,1.2666666666666666,0.6000000000000001,15.9
Rangpur,1974,Aman,2029.0,31.466666666666665,20.740000000000002,26.103333333333335,81.33333333333333,92.98571428571428,3.1666666666666665,0.6333333333333333,10.726666666666663
Rangpur,1974,Aus,3416.0,33.516666666666666,23.791666666666668,28.654166666666665,78.33333333333333,67.688,4.783333333333334,1.1833333333333333,9.724999999999998
Rangpur,1974,Boro,31.0,29.91111111111111,13.533333333333333,21.72222222222222,69.44444444444444,63.202857142857134,1.1444444444444446,0.6555555555555556,16.37777777777778
Rangpur,1975,Aman,1588.0,31.766666666666666,20.89333333333333,26.33,83.73333333333333,92.98571428571428,3.106666666666667,0.4,10.873333333333335
Rangpur,1975,Aus,2347.0,34.18333333333333,23.866666666666664,29.025000000000002,80.0,67.688,4.416666666666667,0.6916666666666668,10.316666666666666
Rangpur,1975,Boro,22.0,29.84444444444445,13.555555555555555,21.700000000000003,73.88888888888889,63.202857142857134,1.4333333333333333,0.5,16.28888888888889
Rangpur,1976,Aman,2462.0,31.10666666666667,20.64,25.873333333333335,83.33333333333333,92.98571428571428,3.1333333333333333,0.38666666666666666,10.466666666666669
Rangpur,1976,Aus,3664.0,33.983333333333334,23.641666666666666,28.8125,81.08333333333333,67.688,4.333333333333333,0.6583333333333333,10.341666666666669
Rangpur,1976,Boro,31.0,29.855555555555554,13.399999999999999,21.62777777777778,74.66666666666667,63.202857142857134,1.2666666666666666,0.5111111111111111,16.455555555555556
Rangpur,1977,Aman,1974.0,30.71333333333333,20.779999999999998,25.746666666666666,81.06666666666666,92.98571428571428,3.1599999999999997,1.1600000000000001,9.933333333333334
Rangpur,1977,Aus,4461.0,33.041666666666664,23.925,28.483333333333334,79.5,67.688,5.05,1.9583333333333333,9.116666666666664
Rangpur,1977,Boro,158.0,29.022222222222222,13.688888888888888,21.355555555555554,67.77777777777777,63.202857142857134,1.2555555555555555,1.2555555555555555,15.333333333333334
Rangpur,1978,Aman,1895.0,32.24,20.846666666666668,26.543333333333337,79.0,92.98571428571428,3.18,0.86,11.393333333333334
Rangpur,1978,Aus,3838.0,34.5,24.016666666666666,29.258333333333336,78.75,67.688,4.7250000000000005,1.5,10.483333333333334
Rangpur,1978,Boro,64.0,30.65555555555555,13.255555555555555,21.955555555555556,65.77777777777777,63.202857142857134,1.4444444444444444,0.9666666666666666,17.4
Rangpur,1979,Aman,1944.0,32.026666666666664,21.153333333333332,26.59,80.73333333333333,99.9,3.18,0.8133333333333332,10.873333333333331
Rangpur,1979,Aus,2752.0,35.85,24.233333333333334,30.041666666666668,74.66666666666667,76.288,4.0249999999999995,1.5166666666666666,11.616666666666667
Rangpur,1979,Boro,38.0,29.72222222222222,13.511111111111111,21.616666666666667,61.888888888888886,66.38,1.1444444444444446,0.7888888888888889,16.21111111111111
Rangpur,1980,Aman,2625.0,31.753333333333334,21.006666666666668,26.38,77.06666666666666,101.1,3.2866666666666666,0.8133333333333334,10.746666666666666
Rangpur,1980,Aus,3466.0,34.25,24.325,29.287499999999998,75.58333333333333,73.188,4.933333333333334,1.8499999999999999,9.925
Rangpur,1980,Boro,78.0,29.95555555555556,14.266666666666667,22.11111111111111,64.11111111111111,66.28,1.411111111111111,0.8666666666666667,15.688888888888892
Rangpur,1981,Aman,1889.0,32.013333333333335,20.793333333333333,26.403333333333332,77.86666666666666,103.9,3.2800000000000002,0.8933333333333333,11.220000000000002
Rangpur,1981,Aus,4103.0,34.50833333333333,24.008333333333336,29.258333333333336,77.25,75.388,5.0249999999999995,2.1666666666666665,10.499999999999996
Rangpur,1981,Boro,228.0,30.633333333333333,14.122222222222222,22.37777777777778,66.22222222222223,68.08,2.211111111111111,1.7000000000000002,16.511111111111113
Rangpur,1982,Aman,2080.0,32.02,20.626666666666665,26.323333333333334,76.06666666666666,96.3,3.0466666666666664,0.84,11.393333333333338
Rangpur,1982,Aus,3728.0,36.6,24.016666666666666,30.308333333333334,74.75,69.888,4.775,1.575,12.583333333333336
Rangpur,1982,Boro,89.0,31.200000000000003,13.777777777777779,22.48888888888889,60.0,69.68,1.4666666666666668,0.911111111111111,17.422222222222224
Rangpur,1983,Aman,3408.0,32.4,20.553333333333335,26.476666666666667,79.93333333333334,94.5,3.5,0.94,11.846666666666664
Rangpur,1983,Aus,3609.0,36.175000000000004,23.575,29.875,75.25,70.388,4.808333333333334,1.4083333333333332,12.600000000000005
Rangpur,1983,Boro,161.0,31.04444444444444,13.055555555555555,22.049999999999997,59.44444444444444,67.28,1.188888888888889,0.8333333333333334,17.988888888888887
Rangpur,1984,Aman,3020.0,32.34,20.233333333333334,26.28666666666667,79.53333333333333,93.8,3.24,1.0666666666666667,12.10666666666667
Rangpur,1984,Aus,5433.0,35.958333333333336,23.974999999999998,29.96666666666667,79.0,62.388,5.308333333333334,1.8083333333333333,11.983333333333338
Rangpur,1984,Boro,139.0,30.033333333333335,13.377777777777778,21.705555555555556,66.0,65.38,1.4333333333333333,0.911111111111111,16.65555555555556
Rangpur,1985,Aman,2486.0,32.39333333333333,20.686666666666667,26.540000000000003,78.8,97.0,3.2800000000000002,0.9,11.706666666666663
Rangpur,1985,Aus,3921.0,35.25833333333333,23.95,29.604166666666668,77.91666666666667,66.288,5.041666666666667,1.7416666666666665,11.308333333333334
Rangpur,1985,Boro,131.0,30.977777777777778,14.41111111111111,22.694444444444443,66.77777777777777,61.48,1.7111111111111112,1.2222222222222223,16.56666666666667
Rangpur,1986,Aman,3710.0,32.239999999999995,20.60666666666667,26.423333333333336,80.66666666666667,89.3,3.8266666666666667,1.2333333333333334,11.633333333333326
Rangpur,1986,Aus,3750.0,35.80833333333333,23.675,29.741666666666664,77.5,66.488,4.958333333333333,2.091666666666667,12.13333333333333
Rangpur,1986,Boro,6.0,31.855555555555554,13.633333333333333,22.744444444444444,62.0,68.08,1.3111111111111111,1.0444444444444445,18.22222222222222
Rangpur,1987,Aman,3435.0,32.486666666666665,21.27333333333333,26.88,83.13333333333334,91.5,3.68,1.0799999999999998,11.213333333333335
Rangpur,1987,Aus,5051.0,36.449999999999996,24.166666666666668,30.308333333333334,79.41666666666667,69.488,4.7749999999999995,1.8499999999999999,12.283333333333328
Rangpur,1987,Boro,231.0,31.744444444444444,14.755555555555556,23.25,72.22222222222223,68.48,1.588888888888889,1.1333333333333333,16.988888888888887
Rangpur,1988,Aman,3399.0,32.733333333333334,21.206666666666667,26.970000000000002,81.33333333333333,92.9,3.36,1.1600000000000001,11.526666666666667
Rangpur,1988,Aus,4297.0,36.074999999999996,24.458333333333332,30.266666666666666,80.5,65.788,4.95,1.9916666666666665,11.616666666666664
Rangpur,1988,Boro,258.0,30.311111111111114,14.955555555555556,22.633333333333333,72.11111111111111,66.08,1.3222222222222222,1.011111111111111,15.355555555555558
Rangpur,1989,Aman,2254.0,32.16,20.486666666666668,26.323333333333334,83.46666666666667,93.8,3.2666666666666666,0.9600000000000001,11.673333333333328
Rangpur,1989,Aus,3738.0,37.35,24.266666666666666,30.808333333333334,77.0,68.7,4.508333333333334,1.925,13.083333333333336
Rangpur,1989,Boro,99.0,30.400000000000002,13.100000000000001,21.75,69.33333333333333,67.5,0.9888888888888889,1.2,17.3
Rangpur,1990,Aman,2733.0,33.086666666666666,20.42,26.753333333333334,82.66666666666667,96.10000000000001,3.4266666666666667,1.0133333333333334,12.666666666666664
Rangpur,1990,Aus,3937.0,34.75,23.891666666666666,29.320833333333336,83.5,63.9,5.233333333333333,1.633333333333333,10.858333333333334
Rangpur,1990,Boro,337.0,30.377777777777776,14.266666666666667,22.322222222222223,75.66666666666667,58.5,1.8888888888888888,1.0777777777777777,16.111111111111107
Rangpur,1991,Aman,4364.777777777777,32.725,20.105,26.415,81.95,113.4888888888889,3.6049999999999995,1.0699999999999998,12.620000000000001
Rangpur,1991,Aus,4948.222222222223,35.64375,23.34375,29.49375,80.75,77.36666666666667,5.45625,1.84375,12.299999999999997
Rangpur,1991,Boro,179.66666666666666,32.041666666666664,13.658333333333333,22.849999999999998,69.08333333333333,86.67777777777778,1.25,1.0916666666666668,18.383333333333333
Rangpur,1992,Aman,3399.777777777778,32.875,20.215,26.544999999999998,80.65,132.5888888888889,3.025,1.0699999999999998,12.66
Rangpur,1992,Aus,3864.222222222222,36.63125,23.675,30.153125000000003,76.375,94.36666666666667,4.61875,1.9625,12.95625
Rangpur,1992,Boro,124.66666666666667,30.425,13.708333333333334,22.066666666666666,70.66666666666667,81.27777777777777,1.0916666666666666,1.225,16.71666666666667
Rangpur,1993,Aman,4128.777777777777,32.425,21.14,26.7825,81.9,123.38888888888889,3.5050000000000003,1.075,11.284999999999997
Rangpur,1993,Aus,5645.222222222223,34.9625,23.5375,29.25,80.0625,91.36666666666667,5.21875,1.9375,11.424999999999997
Rangpur,1993,Boro,332.6666666666667,30.21666666666667,13.333333333333334,21.775000000000002,73.16666666666667,76.17777777777778,1.8,1.175,16.883333333333333
Rangpur,1994,Aman,2286.777777777778,32.980000000000004,20.41,26.695,76.25,129.1888888888889,3.0,0.9800000000000001,12.570000000000004
Rangpur,1994,Aus,3551.222222222222,36.60625,24.35,30.478125000000002,75.6875,96.76666666666667,4.71875,2.1125,12.256250000000001
Rangpur,1994,Boro,354.6666666666667,30.641666666666666,14.266666666666666,22.454166666666666,70.41666666666667,83.97777777777777,1.4916666666666665,1.125,16.375
Rangpur,1995,Aman,4990.777777777777,32.425,21.09,26.7575,80.45,122.9888888888889,3.5700000000000003,0.9400000000000001,11.334999999999997
Rangpur,1995,Aus,4934.222222222223,36.86875,24.625,30.746875,76.1875,86.56666666666666,4.88125,1.8812499999999999,12.243749999999999
Rangpur,1995,Boro,130.66666666666666,30.46666666666667,13.191666666666668,21.829166666666666,65.33333333333333,82.77777777777777,1.6583333333333332,1.2249999999999999,17.275
Rangpur,1996,Aman,3264.777777777778,33.295,20.759999999999998,27.027499999999996,81.5,137.7888888888889,2.87,0.9550000000000001,12.535000000000004
Rangpur,1996,Aus,3970.222222222222,36.45625,24.06875,30.2625,78.5625,93.16666666666667,4.8,1.675,12.387499999999996
Rangpur,1996,Boro,111.66666666666667,30.141666666666666,14.741666666666667,22.441666666666666,72.08333333333333,89.77777777777777,1.25,1.175,15.399999999999999
Rangpur,1997,Aman,3225.777777777778,32.68,20.68,26.68,82.55,122.28888888888889,3.66,0.9650000000000001,12.0
Rangpur,1997,Aus,4746.222222222223,35.525,23.61875,29.571875000000002,79.625,96.86666666666666,4.71875,1.65625,11.90625
Rangpur,1997,Boro,161.66666666666666,29.525000000000002,13.549999999999999,21.537499999999998,71.5,83.57777777777778,1.3916666666666666,1.2249999999999999,15.975000000000003
Rangpur,1998,Aman,4067.777777777778,33.4,22.02,27.71,83.05,118.1888888888889,3.505,0.945,11.379999999999999
Rangpur,1998,Aus,4931.222222222223,36.43125,24.63125,30.53125,82.5625,87.96666666666667,5.15625,1.5062499999999999,11.799999999999997
Rangpur,1998,Boro,239.66666666666666,29.3,13.533333333333333,21.416666666666668,74.16666666666667,79.37777777777778,2.1999999999999997,1.1583333333333334,15.766666666666667
Rangpur,1999,Aman,4762.777777777777,32.955,21.335,27.145,82.8,122.68888888888888,3.44,0.93,11.619999999999997
Rangpur,1999,Aus,4969.222222222223,36.46875,24.88125,30.675,82.9375,83.86666666666667,5.23125,1.4,11.587499999999999
Rangpur,1999,Boro,54.66666666666667,32.108333333333334,14.791666666666666,23.45,70.16666666666667,92.57777777777778,0.7333333333333334,1.0333333333333334,17.31666666666667
Rangpur,2000,Aman,2433.777777777778,32.95,20.965,26.9575,83.2,121.9888888888889,3.185,0.8949999999999999,11.985000000000003
Rangpur,2000,Aus,5019.222222222223,36.35625,24.3,30.328125,82.875,86.46666666666667,5.2125,1.55,12.056250000000002
Rangpur,2000,Boro,201.66666666666666,29.616666666666664,13.583333333333334,21.599999999999998,74.33333333333333,80.67777777777778,1.4833333333333334,1.1083333333333334,16.03333333333333
Rangpur,2001,Aman,4289.777777777777,32.975,21.52,27.247500000000002,84.5,123.1888888888889,3.44,0.77,11.455000000000002
Rangpur,2001,Aus,4424.222222222223,36.2375,24.15,30.19375,80.0625,97.96666666666667,4.71875,1.475,12.087499999999999
Rangpur,2001,Boro,97.66666666666667,30.90833333333333,13.6,22.254166666666666,72.5,78.77777777777777,0.9833333333333334,0.8333333333333334,17.30833333333333
Rangpur,2002,Aman,2948.777777777778,33.31,21.14,27.225,83.0,133.98888888888888,3.3049999999999997,0.85,12.170000000000002
Rangpur,2002,Aus,6542.222222222223,34.775,23.8375,29.30625,84.4375,78.26666666666667,5.675,1.39375,10.9375
Rangpur,2002,Boro,186.66666666666666,30.608333333333334,14.816666666666668,22.712500000000002,74.16666666666667,90.97777777777777,1.5499999999999998,0.9416666666666668,15.791666666666666
Rangpur,2003,Aman,3092.0,32.685,21.44,27.0625,83.6,125.3,3.5,0.875,11.245000000000001
Rangpur,2003,Aus,5244.0,36.35625,24.0625,30.209374999999998,82.1875,91.2,5.15625,1.4875,12.293750000000003
Rangpur,2003,Boro,527.0,29.375,13.566666666666668,21.47083333333333,79.08333333333333,82.2,2.0416666666666665,1.1833333333333333,15.808333333333332
Rangpur,2004,Aman,4402.0,32.485,20.685,26.585,82.95,126.7,3.29,0.8949999999999999,11.8
Rangpur,2004,Aus,6438.0,35.44375,23.95625,29.7,83.4375,77.9,5.4625,1.49375,11.4875
Rangpur,2004,Boro,113.0,30.958333333333332,15.058333333333332,23.00833333333333,77.16666666666667,82.2,1.7583333333333335,1.1166666666666667,15.9
Rangpur,2005,Aman,5400.0,32.755,20.994999999999997,26.875,83.55,124.10000000000001,3.6450000000000005,0.78,11.760000000000005
Rangpur,2005,Aus,5431.0,35.7875,23.9125,29.85,82.0,91.3,4.9625,1.45625,11.875
Rangpur,2005,Boro,319.0,30.291666666666668,15.375,22.833333333333332,76.75,81.0,2.3000000000000003,1.175,14.916666666666668
Rangpur,2006,Aman,2376.0,32.85,21.125,26.9875,82.95,115.5,3.3549999999999995,0.845,11.725000000000001
Rangpur,2006,Aus,4597.0,36.35625,24.28125,30.31875,81.4375,87.6,5.13125,1.325,12.075000000000003
Rangpur,2006,Boro,8.0,31.983333333333334,15.508333333333333,23.745833333333334,76.33333333333333,78.4,1.6333333333333335,0.7833333333333333,16.475
Rangpur,2007,Aman,2730.0,33.505,21.265,27.385,82.8,115.7,3.225,0.745,12.240000000000002
Rangpur,2007,Aus,5372.0,36.8,24.40625,30.603125,81.5625,88.4,5.1,1.325,12.393749999999997
Rangpur,2007,Boro,185.0,30.775000000000002,14.1,22.4375,76.66666666666667,73.4,1.5416666666666667,0.7666666666666666,16.675000000000004
Rangpur,2008,Aman,2705.0,33.25,21.305,27.277499999999996,84.6,115.10000000000001,3.6100000000000003,0.6950000000000001,11.945
Rangpur,2008,Aus,4830.0,35.4125,24.18125,29.796875,81.6875,92.0,4.95625,1.25,11.231250000000003
Rangpur,2008,Boro,322.0,30.15833333333333,14.725,22.441666666666666,77.08333333333333,71.8,1.875,0.8583333333333334,15.433333333333332
Rangpur,2009,Aman,3458.777777777778,33.05166666666666,21.07952380952381,27.065595238095238,82.64047619047619,112.38888888888889,3.375,1.4342857142857144,11.972142857142853
Rangpur,2009,Aus,4508.222222222223,36.6875,24.480357142857144,30.583928571428572,79.6875,96.16666666666667,4.5875,2.0654761904761907,12.207142857142856
Rangpur,2009,Boro,82.66666666666667,30.665079365079364,14.83452380952381,22.74980158730159,73.80952380952381,77.07777777777778,1.2750000000000001,1.726984126984127,15.830555555555554
Rangpur,2010,Aman,2785.777777777778,33.10166666666667,21.31452380952381,27.20809523809524,81.5904761904762,115.78888888888889,3.5149999999999997,1.7392857142857143,11.787142857142857
Rangpur,2010,Aus,5131.222222222223,36.43125,24.611607142857142,30.521428571428572,81.125,82.06666666666666,5.625,2.3467261904761907,11.819642857142856
Rangpur,2010,Boro,66.66666666666667,31.30674603174603,14.492857142857142,22.899801587301585,72.97619047619048,78.17777777777778,1.45,1.8686507936507937,16.81388888888889
Rangpur,2011,Aman,3439.0,33.62,21.085,27.3525,82.15,121.0,3.17,2.185,12.534999999999997
Rangpur,2011,Aus,3994.0,35.525,24.0875,29.80625,80.875,91.7,5.1625,2.59375,11.4375
Rangpur,2011,Boro,180.0,30.133333333333336,14.116666666666667,22.125,75.25,71.8,1.4749999999999999,2.3333333333333335,16.01666666666667
Rangpur,2012,Aman,2471.0,32.945,20.675,26.810000000000002,82.2,108.2,3.6350000000000002,1.9899999999999998,12.27
Rangpur,2012,Aus,4128.0,36.44375,24.4375,30.440625,79.3125,87.3,5.28125,2.725,12.006250000000001
Rangpur,2012,Boro,58.0,30.808333333333334,14.025,22.416666666666668,71.33333333333333,80.5,1.1916666666666667,2.658333333333333,16.78333333333333
Rangpur,2013,Aman,3361.0,33.39,20.79,27.089999999999996,82.6,108.0,3.595,2.2649999999999997,12.600000000000001
Rangpur,2013,Aus,3759.0,36.3375,24.631249999999998,30.484375,79.5,82.6,5.36875,2.6875,11.70625
Rangpur,2013,Boro,84.0,31.558333333333334,14.041666666666666,22.8,72.25,81.4,1.1833333333333333,2.183333333333333,17.516666666666666
Sylhet,1948,Aman,782.6769230769231,31.7,19.64,25.669999999999998,84.0,31.732142857142854,3.8,0.5159259259259259,12.059999999999999
Sylhet,1948,Aus,1408.553846153846,34.725,23.325,29.025,83.25,22.42142857142857,5.675,1.0365740740740739,11.400000000000002
Sylhet,1948,Boro,113.63076923076923,31.666666666666668,12.433333333333332,22.05,71.0,22.114285714285714,2.766666666666667,0.7567901234567901,19.233333333333334
Sylhet,1949,Aman,732.0,33.46,18.64,26.05,90.2,31.732142857142854,4.0600000000000005,0.5159259259259259,14.82
Sylhet,1949,Aus,1630.0,34.025,23.2,28.612499999999997,85.5,22.42142857142857,6.05,1.0365740740740739,10.825
Sylhet,1949,Boro,65.0,33.03333333333333,12.4,22.71666666666667,68.33333333333333,22.114285714285714,1.4666666666666668,0.7567901234567901,20.633333333333333
Sylhet,1950,Aman,840.0,32.28,19.36,25.82,91.8,31.732142857142854,4.46,0.5159259259259259,12.920000000000002
Sylhet,1950,Aus,1002.0,35.95,23.1,29.525,85.25,22.42142857142857,5.425,1.0365740740740739,12.850000000000001
Sylhet,1950,Boro,78.0,31.233333333333334,11.966666666666667,21.599999999999998,83.66666666666667,22.114285714285714,2.6333333333333333,0.7567901234567901,19.266666666666666
Sylhet,1951,Aman,1142.0,32.96,19.58,26.27,89.4,31.732142857142854,4.1,0.5159259259259259,13.380000000000003
Sylhet,1951,Aus,1573.0,35.65,22.825,29.2375,85.0,22.42142857142857,6.025,1.0365740740740739,12.825
Sylhet,1951,Boro,46.0,31.866666666666664,11.366666666666665,21.616666666666664,81.66666666666667,22.114285714285714,2.033333333333333,0.7567901234567901,20.5
Sylhet,1952,Aman,1068.0,33.98,19.64,26.810000000000002,91.8,31.732142857142854,4.279999999999999,0.5159259259259259,14.339999999999996
Sylhet,1952,Aus,1199.0,37.125,23.175,30.15,84.25,22.42142857142857,5.875,1.0365740740740739,13.95
Sylhet,1952,Boro,91.0,32.73333333333333,11.933333333333332,22.333333333333332,80.33333333333333,22.114285714285714,2.3333333333333335,0.7567901234567901,20.799999999999997
Sylhet,1953,Aman,942.0,33.18,19.44,26.310000000000002,90.6,31.732142857142854,3.78,0.5159259259259259,13.739999999999998
Sylhet,1953,Aus,1618.0,35.475,23.075,29.275,84.25,22.42142857142857,5.725,1.0365740740740739,12.400000000000002
Sylhet,1953,Boro,132.0,31.799999999999997,12.799999999999999,22.3,84.66666666666667,22.114285714285714,2.5666666666666664,0.7567901234567901,19.0
Sylhet,1954,Aman,771.0,31.96,19.28,25.619999999999997,88.0,31.732142857142854,3.8200000000000003,0.5159259259259259,12.68
Sylhet,1954,Aus,1575.0,35.125,23.775,29.45,84.5,22.42142857142857,5.6,1.0365740740740739,11.350000000000001
Sylhet,1954,Boro,169.0,31.966666666666665,11.533333333333333,21.75,82.0,22.114285714285714,1.5333333333333332,0.7567901234567901,20.43333333333333
Sylhet,1955,Aman,1057.0,32.68,19.5,26.089999999999996,89.2,31.732142857142854,3.7800000000000002,0.5159259259259259,13.18
Sylhet,1955,Aus,1453.0,35.175,22.85,29.012500000000003,82.25,22.42142857142857,5.025,1.0365740740740739,12.324999999999996
Sylhet,1955,Boro,129.0,31.733333333333334,10.699999999999998,21.216666666666665,78.0,22.114285714285714,1.3666666666666665,0.7567901234567901,21.03333333333334
Sylhet,1956,Aman,1885.0,32.22,20.080000000000002,26.15,85.41754385964911,63.995604395604396,3.8200000000000003,0.8637037037037036,12.139999999999997
Sylhet,1956,Aus,4970.0,35.1375,23.4125,29.275,83.49561403508773,42.67335164835165,5.75,1.3511574074074073,11.725000000000001
Sylhet,1956,Boro,216.0,30.683333333333334,13.033333333333333,21.858333333333334,73.85672514619883,45.683516483516485,1.8,1.202469135802469,17.65
Sylhet,1957,Aman,1710.0,32.81,19.44,26.125,84.4,63.995604395604396,3.2399999999999998,0.8637037037037036,13.370000000000001
Sylhet,1957,Aus,3525.0,35.3625,23.2375,29.3,81.5,42.67335164835165,5.375,1.3511574074074073,12.124999999999996
Sylhet,1957,Boro,180.0,30.433333333333334,12.916666666666666,21.675,77.33333333333333,45.683516483516485,2.1999999999999997,1.202469135802469,17.516666666666666
Sylhet,1958,Aman,2480.0,33.13,20.36,26.744999999999997,85.8,63.995604395604396,3.85,0.8637037037037036,12.770000000000003
Sylhet,1958,Aus,3035.0,35.5875,23.7125,29.65,81.0,42.67335164835165,5.25,1.3511574074074073,11.875
Sylhet,1958,Boro,293.0,31.933333333333337,13.549999999999999,22.741666666666664,73.33333333333333,45.683516483516485,2.0833333333333335,1.202469135802469,18.38333333333334
Sylhet,1959,Aman,2699.0,31.8,19.71,25.755000000000003,84.5,63.995604395604396,3.84,0.8637037037037036,12.09
Sylhet,1959,Aus,4002.0,35.6375,23.0875,29.3625,82.125,42.67335164835165,5.4875,1.3511574074074073,12.550000000000004
Sylhet,1959,Boro,465.0,31.25,13.1,22.175,75.0,45.683516483516485,2.0,1.202469135802469,18.15
Sylhet,1960,Aman,1056.0,33.26,20.16,26.71,83.4,63.995604395604396,3.59,0.38,13.099999999999998
Sylhet,1960,Aus,2065.0,37.0625,23.7625,30.4125,78.625,42.67335164835165,4.95,0.525,13.3
Sylhet,1960,Boro,71.0,32.71666666666667,12.733333333333334,22.725000000000005,70.66666666666667,45.683516483516485,1.4666666666666668,0.35000000000000003,19.983333333333334
Sylhet,1961,Aman,1070.0,32.81,19.740000000000002,26.275,84.0,63.995604395604396,3.91,0.9400000000000001,13.07
Sylhet,1961,Aus,2213.0,35.925,23.8125,29.86875,82.0,42.67335164835165,5.175,1.25,12.112499999999997
